"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr","rel_status"
"Fessia puschkinioides",1,FALSE,306042,"Asparagaceae","Fessia","Perennial","Non-Woody","Non-Woody","Perennial",3,7638.0809964763,"Accepted",306042,"Fessia puschkinioides",NA,"Family in Europe, Genus not"
"Forestiera acuminata",1,FALSE,369346,"Oleaceae","Forestiera","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Fuchsia arborescens",1,FALSE,2814824,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Fuchsia corymbiflora",1,FALSE,2814873,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",2,4175.70265361421,"Accepted",2814873,"Fuchsia corymbiflora",NA,"Family in Europe, Genus not"
"Fuchsia denticulata",1,FALSE,2814883,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Fuchsia fulgens",1,FALSE,2814900,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Fuchsia gehrigeri",1,FALSE,2814904,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Fuchsia macrophylla",1,FALSE,2814947,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Fuchsia magellanica",5,FALSE,2814960,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",306,432809.246328007,"Accepted",2814960,"Fuchsia magellanica",1857,"Family in Europe, Genus not"
"Fuchsia microphylla",1,FALSE,2814979,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",1,3572.22449349669,"Accepted",2814979,"Fuchsia microphylla",NA,"Family in Europe, Genus not"
"Fuchsia procumbens",1,FALSE,2815028,"Onagraceae","Fuchsia","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",2815028,"Fuchsia procumbens",NA,"Family in Europe, Genus not"
"Fuchsia splendens",1,FALSE,2815073,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",1,1689.60366433371,"Accepted",2815073,"Fuchsia splendens",NA,"Family in Europe, Genus not"
"Fuchsia thymifolia",1,FALSE,2815087,"Onagraceae","Fuchsia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Furcraea foetida",1,FALSE,307055,"Asparagaceae","Furcraea","Perennial","Non-Woody","Non-Woody","Perennial",5,8389.46464236617,"Accepted",307055,"Furcraea foetida",1887,"Family in Europe, Genus not"
"Furcraea selloana",1,FALSE,307083,"Asparagaceae","Furcraea",NA,NA,"Non-Woody","Perennial",2,1117.41608289755,"Accepted",307083,"Furcraea selloana",NA,"Family in Europe, Genus not"
"Gaillardia aestivalis",1,FALSE,3115648,"Asteraceae","Gaillardia","Perennial","Non-Woody","Non-Woody","Perennial",2,6052.71362858322,"Accepted",3115648,"Gaillardia aestivalis",NA,"Family in Europe, Genus not"
"Gaillardia amblyodon",1,FALSE,3115650,"Asteraceae","Gaillardia","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gaillardia aristata",3,FALSE,3115660,"Asteraceae","Gaillardia","Perennial","Non-Woody","Non-Woody","Perennial",220,433608.567300712,"Accepted",3115660,"Gaillardia aristata",1885,"Family in Europe, Genus not"
"Gaillardia pulchella",4,FALSE,3115709,"Asteraceae","Gaillardia","Annual","Non-Woody","Non-Woody","Annual",491,1042390.25823782,"Accepted",3115709,"Gaillardia pulchella",1946,"Family in Europe, Genus not"
"Gardenia jasminoides",6,FALSE,88270,"Rubiaceae","Gardenia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Garhadiolus hedypnois",2,FALSE,3074245,"Asteraceae","Garhadiolus","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gasteria carinata",1,FALSE,307696,"Asphodelaceae","Gasteria","Perennial","Non-Woody","Non-Woody","Perennial",3,5629.82843548701,"Accepted",307696,"Gasteria carinata",NA,"Family in Europe, Genus not"
"Gasteria obliqua",1,FALSE,307756,"Asphodelaceae","Gasteria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gaultheria shallon",1,FALSE,2818048,"Ericaceae","Gaultheria","Perennial","Woody","Woody","Perennial",157,259690.250336552,"Accepted",2818048,"Gaultheria shallon",1914,"Family in Europe, Genus not"
"Gazania linearis",1,FALSE,3076258,"Asteraceae","Gazania","Perennial","Non-Woody","Non-Woody","Perennial",18,29701.01189222,"Accepted",3076258,"Gazania linearis",NA,"Family in Europe, Genus not"
"Gazania rigens",4,FALSE,3076287,"Asteraceae","Gazania","Perennial","Non-Woody","Non-Woody","Perennial",323,658149.359141094,"Accepted",3076287,"Gazania rigens",1866,"Family in Europe, Genus not"
"Gerbera jamesonii",10,FALSE,3039335,"Asteraceae","Gerbera","Perennial","Non-Woody","Non-Woody","Perennial",4,7349.75885055929,"Accepted",3039335,"Gerbera jamesonii",NA,"Family in Europe, Genus not"
"Gesnouinia arborea",8,FALSE,2825131,"Urticaceae","Gesnouinia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Glastaria glastifolia",1,FALSE,2826299,"Brassicaceae","Glastaria","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gleditsia sinensis",1,FALSE,2826507,"Fabaceae","Gleditsia","Perennial","Woody","Woody","Perennial",1,3572.22449349652,"Accepted",2826507,"Gleditsia sinensis",NA,"Family in Europe, Genus not"
"Gleditsia triacanthos",29,FALSE,2826513,"Fabaceae","Gleditsia","Perennial","Woody","Woody","Perennial",1124,2407262.77083257,"Accepted",2826513,"Gleditsia triacanthos",1806,"Family in Europe, Genus not"
"Gliricidia sepium",1,FALSE,2826605,"Fabaceae","Gliricidia","Perennial","Woody","Woody","Perennial",7,8065.95192920909,"Accepted",2826605,"Gliricidia sepium",NA,"Family in Europe, Genus not"
"Glycine max",32,FALSE,2827366,"Fabaceae","Glycine","Annual","Non-Woody","Non-Woody","Annual",468,888681.192962059,"Accepted",2827366,"Glycine max",1923,"Family in Europe, Genus not"
"Gomphocarpus fruticosus",6,FALSE,505642,"Apocynaceae","Gomphocarpus","Perennial","Non-Woody","Non-Woody","Perennial",94,161786.052039102,"Accepted",505642,"Gomphocarpus fruticosus",1762,"Family in Europe, Genus not"
"Gomphocarpus physocarpus",1,FALSE,505708,"Apocynaceae","Gomphocarpus","Perennial",NA,"Non-Woody","Perennial",140,256087.194471498,"Accepted",505708,"Gomphocarpus physocarpus",2000,"Family in Europe, Genus not"
"Gonospermum canariense",2,FALSE,3110393,"Asteraceae","Gonospermum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gonospermum fruticosum",3,FALSE,3110411,"Asteraceae","Gonospermum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gossypium herbaceum",9,FALSE,2831088,"Malvaceae","Gossypium",NA,"Non-Woody","Non-Woody",NA,23,55857.3890167378,"Accepted",2831088,"Gossypium herbaceum",NA,"Family in Europe, Genus not"
"Gossypium hirsutum",13,FALSE,2831092,"Malvaceae","Gossypium",NA,"Woody","Woody",NA,9,25236.05698652,"Accepted",2831092,"Gossypium hirsutum",NA,"Family in Europe, Genus not"
"Graptopetalum paraguayense",1,FALSE,2831756,"Crassulaceae","Graptopetalum","Perennial",NA,NA,"Perennial",14,27736.2620143545,"Accepted",2831756,"Graptopetalum paraguayense",1999,"Family in Europe, Genus not"
"Greuteria membranacea",1,FALSE,2995959,"Fabaceae","Greuteria","Perennial",NA,NA,"Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Grindelia hirsutula",1,FALSE,2926835,"Asteraceae","Grindelia","Perennial","Non-Woody","Non-Woody","Perennial",5,10418.7470637462,"Accepted",2926835,"Grindelia hirsutula",1961,"Family in Europe, Genus not"
"Grindelia squarrosa",2,FALSE,2927094,"Asteraceae","Grindelia","Perennial","Non-Woody","Non-Woody","Perennial",181,392833.475127075,"Accepted",2927094,"Grindelia squarrosa",1784,"Family in Europe, Genus not"
"Guettarda combsii",1,FALSE,93150,"Rubiaceae","Guettarda","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Gundelia tournefortii",6,FALSE,3075528,"Asteraceae","Gundelia",NA,"Non-Woody","Non-Woody",NA,2,2623.20116929179,"Accepted",3075528,"Gundelia tournefortii",NA,"Family in Europe, Genus not"
"Gymnocladus dioicus",1,FALSE,2835921,"Fabaceae","Gymnocladus",NA,NA,NA,NA,55,116840.49997075,"Accepted",2835921,"Gymnocladus dioicus",1794,"Family in Europe, Genus not"
"Gyrophyllum verticillatum",3,FALSE,3304897,"Asteraceae","Gyrophyllum","Perennial","Non-Woody","Non-Woody","Perennial",330,643927.755189003,"Accepted",3304897,"Gyrophyllum verticillatum",1935,"Family in Europe, Genus not"
"Habenaria tridactylites",1,FALSE,95768,"Orchidaceae","Habenaria","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Hablitzia tamnoides",1,FALSE,2837273,"Amaranthaceae","Hablitzia",NA,NA,NA,NA,19,25804.0913931963,"Accepted",2837273,"Hablitzia tamnoides",1908,"Family in Europe, Genus not"
"Halocharis hispida",2,FALSE,2838509,"Amaranthaceae","Halocharis","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Halostachys caspica",1,FALSE,2838829,"Amaranthaceae","Halostachys","Perennial","Woody","Woody","Perennial",1,1503.3733998285,"Accepted",2838829,"Halostachys caspica",NA,"Family in Europe, Genus not"
"Halothamnus glaucus",3,FALSE,2838860,"Amaranthaceae","Halothamnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Halothamnus subaphyllus",1,FALSE,2838890,"Amaranthaceae","Halothamnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Hasteola suaveolens",1,FALSE,3080068,"Asteraceae","Hasteola","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Heberdenia excelsa",2,FALSE,2840713,"Primulaceae","Heberdenia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Helenium autumnale",1,FALSE,3115760,"Asteraceae","Helenium","Perennial","Non-Woody","Non-Woody","Perennial",48,83663.2225922612,"Accepted",3115760,"Helenium autumnale",1807,"Family in Europe, Genus not"
"Helianthus annuus",72,FALSE,2910966,"Asteraceae","Helianthus","Annual","Non-Woody","Non-Woody","Annual",2328,4094616.99374357,"Accepted",2910966,"Helianthus annuus",1780,"Family in Europe, Genus not"
"Helianthus atrorubens",1,FALSE,3121093,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",4,5302.35710239662,"Accepted",3121093,"Helianthus atrorubens",NA,"Family in Europe, Genus not"
"Helianthus debilis",2,FALSE,3120900,"Asteraceae","Helianthus",NA,"Non-Woody","Non-Woody","Perennial",29,51983.1418739504,"Accepted",3120900,"Helianthus debilis",1911,"Family in Europe, Genus not"
"Helianthus debilis subsp. cucumerifolius",1,FALSE,3120906,"Asteraceae","Helianthus",NA,NA,"Non-Woody","Perennial",29,51983.1418739504,"Accepted",3120906,"Helianthus debilis subsp. cucumerifolius",NA,"Family in Europe, Genus not"
"Helianthus decapetalus",1,FALSE,3120925,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",96,191522.023984088,"Accepted",3120925,"Helianthus decapetalus",1850,"Family in Europe, Genus not"
"Helianthus maximiliani",1,FALSE,3120963,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",3,3680.93638321526,"Accepted",3120963,"Helianthus maximiliani",1949,"Family in Europe, Genus not"
"Helianthus pauciflorus",1,FALSE,3120785,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",214,380723.764529113,"Accepted",3120785,"Helianthus pauciflorus",1700,"Family in Europe, Genus not"
"Helianthus petiolaris",1,FALSE,3121103,"Asteraceae","Helianthus","Annual","Non-Woody","Non-Woody","Annual",62,87101.3679069348,"Accepted",3121103,"Helianthus petiolaris",1880,"Family in Europe, Genus not"
"Helianthus salicifolius",1,FALSE,3121139,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",53,102182.88893332,"Accepted",3121139,"Helianthus salicifolius",1893,"Family in Europe, Genus not"
"Helianthus strumosus",1,FALSE,3121157,"Asteraceae","Helianthus",NA,NA,"Non-Woody","Perennial",11,19193.877082598,"Accepted",3121157,"Helianthus strumosus",1988,"Family in Europe, Genus not"
"Helianthus tuberosus",12,FALSE,2927111,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",2101,3847077.0064129,"Accepted",2927111,"Helianthus tuberosus",1607,"Family in Europe, Genus not"
"Helianthus × doronicoides",1,FALSE,3121174,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Helianthus × laetiflorus",2,FALSE,3121189,"Asteraceae","Helianthus","Perennial","Non-Woody","Non-Woody","Perennial",372,694977.634074404,"Accepted",3121189,"Helianthus × laetiflorus",1902,"Family in Europe, Genus not"
"Heliophila africana",1,FALSE,2843442,"Brassicaceae","Heliophila","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Heliophila amplexicaulis",3,FALSE,2843445,"Brassicaceae","Heliophila","Annual","Non-Woody","Non-Woody","Annual",1,3572.22449349669,"Accepted",2843445,"Heliophila amplexicaulis",NA,"Family in Europe, Genus not"
"Heliophila coronopifolia",1,FALSE,2843480,"Brassicaceae","Heliophila","Annual","Non-Woody","Non-Woody","Annual",1,3572.22449349669,"Accepted",2843480,"Heliophila coronopifolia",NA,"Family in Europe, Genus not"
"Heliophila crithmifolia",1,FALSE,2843482,"Brassicaceae","Heliophila","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Heliopsis helianthoides",2,FALSE,3124282,"Asteraceae","Heliopsis","Perennial","Non-Woody","Non-Woody","Perennial",759,1381727.32671811,"Accepted",3124282,"Heliopsis helianthoides",1885,"Family in Europe, Genus not"
"Heptapleurum actinophyllum",4,FALSE,540248,"Araliaceae","Heptapleurum","Perennial","Woody","Woody","Perennial",5,9252.46801299948,"Accepted",540248,"Heptapleurum actinophyllum",NA,"Family in Europe, Genus not"
"Heptapleurum arboricola",2,FALSE,98359,"Araliaceae","Heptapleurum","Perennial","Woody","Woody","Perennial",7,11800.7884617905,"Accepted",98359,"Heptapleurum arboricola",NA,"Family in Europe, Genus not"
"Hesperocyparis arizonica",16,FALSE,457902,"Cupressaceae","Hesperocyparis","Perennial","Woody","Woody","Perennial",48,120852.440299799,"Accepted",457902,"Hesperocyparis arizonica",NA,"Family in Europe, Genus not"
"Hesperocyparis goveniana",2,FALSE,457907,"Cupressaceae","Hesperocyparis","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Hesperocyparis lusitanica",8,FALSE,457911,"Cupressaceae","Hesperocyparis","Perennial","Woody","Woody","Perennial",15,33454.1514640192,"Accepted",457911,"Hesperocyparis lusitanica",1650,"Family in Europe, Genus not"
"Hesperocyparis macrocarpa",21,FALSE,457913,"Cupressaceae","Hesperocyparis","Perennial","Woody","Woody","Perennial",49,77813.9700520705,"Accepted",457913,"Hesperocyparis macrocarpa",1961,"Family in Europe, Genus not"
"Heuchera glabra",1,FALSE,2848729,"Saxifragaceae","Heuchera","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Heuchera sanguinea",4,FALSE,2848854,"Saxifragaceae","Heuchera","Perennial","Non-Woody","Non-Woody","Perennial",189,289093.3435588,"Accepted",2848854,"Heuchera sanguinea",1875,"Family in Europe, Genus not"
"Heuchera villosa",1,FALSE,2848874,"Saxifragaceae","Heuchera","Perennial","Non-Woody","Non-Woody","Perennial",4,7211.01022096584,"Accepted",2848874,"Heuchera villosa",NA,"Family in Europe, Genus not"
"Hosta sieboldiana",1,FALSE,278494,"Asparagaceae","Hosta","Perennial","Non-Woody","Non-Woody","Perennial",110,148457.469318227,"Accepted",278494,"Hosta sieboldiana",1947,"Family in Europe, Genus not"
"Hosta ventricosa",2,FALSE,278507,"Asparagaceae","Hosta","Perennial","Non-Woody","Non-Woody","Perennial",16,24479.4095748409,"Accepted",278507,"Hosta ventricosa",1994,"Family in Europe, Genus not"
"Howea belmoreana",2,FALSE,100447,"Arecaceae","Howea","Perennial","Woody","Woody","Perennial",1,1467.00446759275,"Accepted",100447,"Howea belmoreana",NA,"Family in Europe, Genus not"
"Howea forsteriana",8,FALSE,100448,"Arecaceae","Howea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Hoya carnosa",7,FALSE,506676,"Apocynaceae","Hoya","Perennial","Non-Woody","Non-Woody","Perennial",6,10994.3452919044,"Accepted",506676,"Hoya carnosa",NA,"Family in Europe, Genus not"
"Hyacinthus orientalis",1,FALSE,278658,"Asparagaceae","Hyacinthus","Perennial","Non-Woody","Non-Woody","Perennial",984,1849387.26243801,"Accepted",278658,"Hyacinthus orientalis",1800,"Family in Europe, Genus not"
"Hyacinthus transcaspicus",1,FALSE,278702,"Asparagaceae","Hyacinthus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Hymenoxys hoopesii",1,FALSE,3115856,"Asteraceae","Hymenoxys","Perennial","Non-Woody","Non-Woody","Perennial",3,5158.48224165359,"Accepted",3115856,"Hymenoxys hoopesii",NA,"Family in Europe, Genus not"
"Hyophorbe verschaffeltii",1,FALSE,101294,"Arecaceae","Hyophorbe","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Indigofera heterantha",1,FALSE,2864097,"Fabaceae","Indigofera","Perennial","Woody","Woody","Perennial",13,27236.7296175138,"Accepted",2864097,"Indigofera heterantha",NA,"Family in Europe, Genus not"
"Indigofera tinctoria",3,FALSE,2864839,"Fabaceae","Indigofera","Perennial","Woody","Woody","Perennial",1,2527.50519892782,"Accepted",2864839,"Indigofera tinctoria",NA,"Family in Europe, Genus not"
"Ipomopsis rubra",1,FALSE,2866475,"Polemoniaceae","Ipomopsis","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",2866475,"Ipomopsis rubra",NA,"Family in Europe, Genus not"
"Iresine diffusa f. herbstii",1,FALSE,2866581,"Amaranthaceae","Iresine","Annual","Non-Woody","Non-Woody","Annual",2,1559.75442626101,"Accepted",2866581,"Iresine diffusa f. herbstii",NA,"Family in Europe, Genus not"
"Ismelia carinata",6,FALSE,3112289,"Asteraceae","Ismelia","Annual","Non-Woody","Non-Woody","Annual",45,68305.1632754781,"Accepted",3112289,"Ismelia carinata",1807,"Family in Europe, Genus not"
"Iva frutescens",1,FALSE,3119623,"Asteraceae","Iva","Perennial",NA,NA,"Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Ixanthus viscosus",4,FALSE,2867829,"Gentianaceae","Ixanthus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Ixeridium dentatum",1,FALSE,3057872,"Asteraceae","Ixeridium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA,"Family in Europe, Genus not"
"Jacquemontia tamnifolia",1,FALSE,482084,"Convolvulaceae","Jacquemontia","Annual","Non-Woody","Non-Woody","Annual",2,2327.87473601146,"Accepted",482084,"Jacquemontia tamnifolia",NA,"Family in Europe, Genus not"
"Janochloa antidotalis",1,FALSE,3305670,"Poaceae","Janochloa","Perennial","Non-Woody","Non-Woody","Perennial",2,6755.11647817507,"Accepted",3305670,"Janochloa antidotalis",1895,"Family in Europe, Genus not"
"Jasminum azoricum",3,FALSE,351737,"Oleaceae","Jasminum",NA,"Woody","Woody","Perennial",4,11812.1459999892,"Accepted",351737,"Jasminum azoricum",NA,"Family in Europe, Genus not"
"Jasminum grandiflorum",2,FALSE,351900,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",9,18512.2972566846,"Accepted",351900,"Jasminum grandiflorum",NA,"Family in Europe, Genus not"
"Jasminum nudiflorum",1,FALSE,351463,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",560,1152247.03274457,"Accepted",351463,"Jasminum nudiflorum",1976,"Family in Europe, Genus not"
"Jasminum officinale",12,FALSE,351433,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",287,640662.606514967,"Accepted",351433,"Jasminum officinale",1913,"Family in Europe, Genus not"
"Jasminum polyanthum",1,FALSE,351496,"Oleaceae","Jasminum","Perennial","Woody","Woody","Perennial",27,54169.606645927,"Accepted",351496,"Jasminum polyanthum",NA,"Family in Europe, Genus not"
