"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Ranunculus japonicus",1,FALSE,2522537,"Ranunculaceae","Ranunculus","Perennial","Non-Woody","Non-Woody","Perennial",9,15985.5076555752,"Accepted",2522537,"Ranunculus japonicus",1956
"Ranunculus kotschyi",1,FALSE,2523841,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus lourteigiae",1,FALSE,2526482,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus sericeus",1,FALSE,2525465,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus silerifolius",1,FALSE,2525370,"Ranunculaceae","Ranunculus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus villosus",1,FALSE,2525333,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",5210,7539255.84778456,"Accepted",2525333,"Ranunculus villosus",NA
"Ravenala madagascariensis",2,FALSE,260806,"Strelitziaceae","Ravenala","Perennial","Woody","Woody","Perennial",2,5047.39544306292,"Accepted",260806,"Ravenala madagascariensis",NA
"Reseda aucheri",1,FALSE,2525959,"Resedaceae","Reseda","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Reseda lancerotae",2,FALSE,2525903,"Resedaceae","Reseda",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Reseda muricata",1,FALSE,2526115,"Resedaceae","Reseda","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Reseda scoparia",2,FALSE,2526048,"Resedaceae","Reseda",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Retama rhodorhizoides",1,FALSE,2419223,"Fabaceae","Retama",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Reynoutria japonica",11,FALSE,2428745,"Polygonaceae","Reynoutria","Perennial","Non-Woody","Non-Woody","Perennial",2103,3420073.541188,"Accepted",2428745,"Reynoutria japonica",1849
"Reynoutria sachalinensis",1,FALSE,2425431,"Polygonaceae","Reynoutria","Perennial","Non-Woody","Non-Woody","Perennial",1403,2285331.82288939,"Accepted",2425431,"Reynoutria sachalinensis",1869
"Reynoutria × bohemica",1,FALSE,2425445,"Polygonaceae","Reynoutria","Perennial","Non-Woody","Non-Woody","Perennial",1042,1888212.54289633,"Accepted",2425445,"Reynoutria × bohemica",1901
"Rhamnus alnifolia",1,FALSE,2525840,"Rhamnaceae","Rhamnus","Perennial","Woody","Woody","Perennial",3753,6356466.16689271,"Accepted",2525840,"Rhamnus alnifolia",NA
"Rhamnus crenulata",10,FALSE,2523027,"Rhamnaceae","Rhamnus",NA,NA,"Woody","Perennial",2,4038.33757014556,"Accepted",2523027,"Rhamnus crenulata",NA
"Rhamnus erythroxyloides",2,FALSE,2522928,"Rhamnaceae","Rhamnus",NA,NA,"Woody","Perennial",10,26746.0487127149,"Accepted",2522928,"Rhamnus erythroxyloides",NA
"Rhamnus erythroxyloides subsp. erythroxyloides",5,FALSE,3259962,"Rhamnaceae","Rhamnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhamnus glandulosa",7,FALSE,2522982,"Rhamnaceae","Rhamnus",NA,NA,"Woody","Perennial",1,3684.93576702579,"Accepted",2522982,"Rhamnus glandulosa",NA
"Rhamnus imeretina",5,FALSE,2524992,"Rhamnaceae","Rhamnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhamnus punctata",2,FALSE,2522792,"Rhamnaceae","Rhamnus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhamnus pyrella",1,FALSE,2522788,"Rhamnaceae","Rhamnus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhamnus utilis",2,FALSE,2522908,"Rhamnaceae","Rhamnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhamnus virgata",4,FALSE,2522814,"Rhamnaceae","Rhamnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhaphiolepis indica",1,FALSE,2964464,"Rosaceae","Rhaphiolepis","Perennial","Woody","Woody","Perennial",3,6236.38443506324,"Accepted",2964464,"Rhaphiolepis indica",NA
"Rhapis excelsa",1,FALSE,177959,"Arecaceae","Rhapis","Perennial","Woody","Woody","Perennial",6,14050.0131310195,"Accepted",177959,"Rhapis excelsa",NA
"Rhapis humilis",1,FALSE,177964,"Arecaceae","Rhapis","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhaponticum carthamoides",2,FALSE,2929121,"Asteraceae","Rhaponticum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,1991
"Rheum compactum",1,FALSE,2425641,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",1,1700.24108413088,"Accepted",2425641,"Rheum compactum",NA
"Rheum macrocarpum",1,FALSE,2425540,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rheum officinale",4,FALSE,2425521,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",35,69968.4453599219,"Accepted",2425521,"Rheum officinale",1983
"Rheum palmatum",4,FALSE,2425567,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",31,52408.9679971143,"Accepted",2425567,"Rheum palmatum",1807
"Rheum rhabarbarum",12,FALSE,2425570,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",931,1194017.61067199,"Accepted",2425570,"Rheum rhabarbarum",1790
"Rheum ribes",3,FALSE,2425562,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rheum turkestanicum",1,FALSE,2424202,"Polygonaceae","Rheum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhodanthe chlorocephala",1,FALSE,3089635,"Asteraceae","Rhodanthe","Annual","Non-Woody","Non-Woody","Annual",6,11162.3906152597,"Accepted",3089635,"Rhodanthe chlorocephala",1904
"Rhodanthe manglesii",1,FALSE,3089519,"Asteraceae","Rhodanthe","Annual","Non-Woody","Non-Woody","Annual",3,6958.77588737719,"Accepted",3089519,"Rhodanthe manglesii",1950
"Rhododendron arborescens",1,FALSE,2418895,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhododendron atlanticum",1,FALSE,2418919,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhododendron canadense",1,FALSE,2418978,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",2,2042.74458119161,"Accepted",2418978,"Rhododendron canadense",NA
"Rhododendron catawbiense",5,FALSE,2423824,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",94,126580.778463962,"Accepted",2423824,"Rhododendron catawbiense",1993
"Rhododendron caucasicum",5,FALSE,2423779,"Ericaceae","Rhododendron",NA,NA,"Woody","Perennial",3,5536.1334720429,"Accepted",2423779,"Rhododendron caucasicum",NA
"Rhododendron dauricum",1,FALSE,2419620,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",5,9475.22018128773,"Accepted",2419620,"Rhododendron dauricum",NA
"Rhododendron groenlandicum",3,FALSE,2419369,"Ericaceae","Rhododendron",NA,NA,"Woody","Perennial",30,52117.5335255252,"Accepted",2419369,"Rhododendron groenlandicum",NA
"Rhododendron indicum",12,FALSE,2419447,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",1,2388.18794295858,"Accepted",2419447,"Rhododendron indicum",NA
"Rhododendron japonicum",5,FALSE,2898798,"Ericaceae","Rhododendron",NA,NA,"Woody","Perennial",4,9829.64934418978,"Accepted",2898798,"Rhododendron japonicum",NA
"Rhododendron kaempferi",2,FALSE,2418185,"Ericaceae","Rhododendron",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhododendron kiusianum",1,FALSE,2418196,"Ericaceae","Rhododendron",NA,NA,"Woody","Perennial",2,2671.8250608149,"Accepted",2418196,"Rhododendron kiusianum",NA
"Rhododendron maximum",1,FALSE,2418069,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",8,8199.18530745659,"Accepted",2418069,"Rhododendron maximum",NA
"Rhododendron molle",6,FALSE,2418640,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",6,8013.07373485822,"Accepted",2418640,"Rhododendron molle",NA
"Rhododendron mucronatum",3,FALSE,2418566,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",1,2527.50519892782,"Accepted",2418566,"Rhododendron mucronatum",NA
"Rhododendron occidentale",1,FALSE,2418738,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",3,2574.9794181517,"Accepted",2418738,"Rhododendron occidentale",NA
"Rhododendron oldhamii",1,FALSE,2418682,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhododendron periclymenoides",1,FALSE,2418457,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhododendron schlippenbachii",1,FALSE,2426919,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",1,1700.24108413089,"Accepted",2426919,"Rhododendron schlippenbachii",NA
"Rhododendron simsii",4,FALSE,2427105,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",4,9294.15820518064,"Accepted",2427105,"Rhododendron simsii",NA
"Rhododendron × amoenum",1,FALSE,2419262,"Ericaceae","Rhododendron",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhododendron × pulchrum",1,FALSE,2418534,"Ericaceae","Rhododendron","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhodotypos scandens",1,FALSE,2964540,"Rosaceae","Rhodotypos","Perennial","Woody","Woody","Perennial",72,140286.242568671,"Accepted",2964540,"Rhodotypos scandens",1861
"Rhopalostylis baueri",1,FALSE,178299,"Arecaceae","Rhopalostylis","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rhopalostylis sapida",4,FALSE,178303,"Arecaceae","Rhopalostylis","Perennial","Woody","Woody","Perennial",1,3572.22449349669,"Accepted",178303,"Rhopalostylis sapida",NA
"Rhus glabra",3,FALSE,2423048,"Anacardiaceae","Rhus","Perennial","Woody","Woody","Perennial",49,91464.170503942,"Accepted",2423048,"Rhus glabra",NA
"Rhus typhina",14,FALSE,2423458,"Anacardiaceae","Rhus","Perennial","Woody","Woody","Perennial",1621,3091325.61099644,"Accepted",2423458,"Rhus typhina",1780
"Ribes americanum",5,FALSE,2426143,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",3,5841.36572209131,"Accepted",2426143,"Ribes americanum",NA
"Ribes aureum",35,FALSE,2426191,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",1227,2298592.14733841,"Accepted",2426191,"Ribes aureum",1797
"Ribes burejense",1,FALSE,2426153,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes diacantha",1,FALSE,2426118,"Grossulariaceae","Ribes",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes fasciculatum",2,FALSE,2426773,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes hudsonianum",1,FALSE,2426740,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes lacustre",1,FALSE,2426852,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes oxyacanthoides",2,FALSE,2426487,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes oxyacanthoides var. irriguum",1,FALSE,2892161,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes procumbens",1,FALSE,2426499,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes rotundifolium",2,FALSE,2426646,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ribes sanguineum",24,FALSE,2426680,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",821,1286636.06222793,"Accepted",2426680,"Ribes sanguineum",1867
"Ribes speciosum",2,FALSE,2426675,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",6,7234.98043661994,"Accepted",2426675,"Ribes speciosum",NA
"Ribes triste",1,FALSE,2426639,"Grossulariaceae","Ribes","Perennial","Woody","Woody","Perennial",4,8463.62697386443,"Accepted",2426639,"Ribes triste",NA
"Ricinus communis",30,FALSE,178867,"Euphorbiaceae","Ricinus","Perennial","Woody","Woody","Perennial",748,1479813.35377702,"Accepted",178867,"Ricinus communis",1807
"Rindera albida",1,FALSE,2422635,"Boraginaceae","Rindera",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Robinia hispida",4,FALSE,2428460,"Fabaceae","Robinia","Perennial","Woody","Woody","Perennial",203,448630.787034191,"Accepted",2428460,"Robinia hispida",NA
"Robinia neomexicana",2,FALSE,2428499,"Fabaceae","Robinia","Perennial","Woody","Woody","Perennial",6,14133.6282286396,"Accepted",2428499,"Robinia neomexicana",1961
"Robinia pseudoacacia",108,FALSE,2428246,"Fabaceae","Robinia","Perennial","Woody","Woody","Perennial",2283,4472842.36497082,"Accepted",2428246,"Robinia pseudoacacia",1710
"Robinia viscosa",3,FALSE,2428178,"Fabaceae","Robinia","Perennial","Woody","Woody","Perennial",148,293681.139733294,"Accepted",2428178,"Robinia viscosa",1813
"Roldana petasitis",2,FALSE,3078570,"Asteraceae","Roldana","Perennial","Woody","Woody","Perennial",163,332379.263702213,"Accepted",3078570,"Roldana petasitis",NA
"Rosa alberti",1,FALSE,2965106,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa arkansana",2,FALSE,2965464,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa banksiae",2,FALSE,2965732,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",17,44025.3711741573,"Accepted",2965732,"Rosa banksiae",NA
"Rosa beggeriana",2,FALSE,2965775,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",1,1246.94130394017,"Accepted",2965775,"Rosa beggeriana",NA
"Rosa blanda",4,FALSE,2965877,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",21,39006.62534843,"Accepted",2965877,"Rosa blanda",1861
"Rosa boissieri",1,FALSE,2965916,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa californica",1,FALSE,2966114,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",9,19206.0201682295,"Accepted",2966114,"Rosa californica",NA
"Rosa carolina",4,FALSE,2967046,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",177,232491.86049055,"Accepted",2967046,"Rosa carolina",1943
"Rosa carolina subsp. carolina",1,FALSE,3266028,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",177,232491.86049055,"Accepted",3266028,"Rosa carolina subsp. carolina",NA
"Rosa chinensis",9,FALSE,2902099,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",16,25966.4110855606,"Accepted",2902099,"Rosa chinensis",1935
"Rosa davurica",3,FALSE,2968300,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",2,1812.53280240549,"Accepted",2968300,"Rosa davurica",1813
"Rosa davurica var. davurica",1,FALSE,3266031,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa filipes",1,FALSE,2969193,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",4,8106.17487764988,"Accepted",2969193,"Rosa filipes",1994
"Rosa foetida",5,FALSE,2969241,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",82,180706.79295511,"Accepted",2969241,"Rosa foetida",1814
"Rosa kokanica",1,FALSE,2970711,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa lucieae",3,FALSE,2970961,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",6,5633.0838451649,"Accepted",2970961,"Rosa lucieae",1905
"Rosa macrophylla",1,FALSE,2971089,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",1,2047.19092652487,"Accepted",2971089,"Rosa macrophylla",NA
"Rosa moschata",1,FALSE,2971825,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",20,47294.8537710152,"Accepted",2971825,"Rosa moschata",1999
"Rosa moyesii",1,FALSE,2971865,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",25,32051.0066131475,"Accepted",2971865,"Rosa moyesii",1950
"Rosa multiflora",13,FALSE,2971876,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",806,1454354.51194292,"Accepted",2971876,"Rosa multiflora",1890
"Rosa multiflora var. multiflora",1,FALSE,3266041,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",806,1454354.51194292,"Accepted",3266041,"Rosa multiflora var. multiflora",NA
"Rosa orientalis",1,FALSE,2972283,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa palustris",1,FALSE,2972333,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa pisocarpa",2,FALSE,2972737,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa roxburghii",1,FALSE,2973498,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",3,4508.28642359344,"Accepted",2973498,"Rosa roxburghii",NA
"Rosa rugosa",35,FALSE,2902118,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",2607,3919961.23054573,"Accepted",2902118,"Rosa rugosa",1825
"Rosa setigera",2,FALSE,2974315,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",1,842.916292493836,"Accepted",2974315,"Rosa setigera",1902
"Rosa soulieana",2,FALSE,2974457,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa turkestanica",2,FALSE,2975594,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rosa virginiana",3,FALSE,2975950,"Rosaceae","Rosa","Perennial","Woody","Woody","Perennial",181,257103.202856032,"Accepted",2975950,"Rosa virginiana",1805
"Rosa woodsii subsp. manca",1,FALSE,2976250,"Rosaceae","Rosa",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rostraria rohlfsii",1,FALSE,439541,"Poaceae","Rostraria","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Roystonea borinquena",1,FALSE,180134,"Arecaceae","Roystonea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Roystonea regia",1,FALSE,180149,"Arecaceae","Roystonea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rubia agostinhoi",1,FALSE,180176,"Rubiaceae","Rubia","Perennial","Non-Woody","Non-Woody","Perennial",11,27350.8186584909,"Accepted",180176,"Rubia agostinhoi",NA
"Rubia fruticosa",17,FALSE,180273,"Rubiaceae","Rubia","Perennial","Woody","Woody","Perennial",4,9022.61034805227,"Accepted",180273,"Rubia fruticosa",NA
"Rubus arcticus subsp. stellatus",1,FALSE,2977011,"Rosaceae","Rubus",NA,NA,"Woody","Perennial",1218,1130061.79887854,"Accepted",2977011,"Rubus arcticus subsp. stellatus",NA
"Rubus bollei",5,FALSE,2977602,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",2,7540.35202658411,"Accepted",2977602,"Rubus bollei",NA
"Rubus canadensis",1,FALSE,2978026,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",74,129045.198312062,"Accepted",2978026,"Rubus canadensis",1961
"Rubus hochstetterorum",1,FALSE,2981817,"Rosaceae","Rubus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rubus lanuginosus",1,FALSE,2982940,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rubus occidentalis",2,FALSE,2984756,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",125,227816.371712388,"Accepted",2984756,"Rubus occidentalis",1920
"Rubus odoratus",4,FALSE,2984798,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",892,1311226.01550785,"Accepted",2984798,"Rubus odoratus",1805
"Rubus parviflorus",1,FALSE,2985176,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",33,52779.272106569,"Accepted",2985176,"Rubus parviflorus",1913
"Rubus pedunculosus",2,FALSE,2985304,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rubus persicus",2,FALSE,2985411,"Rosaceae","Rubus",NA,NA,"Woody","Perennial",3,6536.15663543806,"Accepted",2985411,"Rubus persicus",NA
"Rubus phoenicolasius",1,FALSE,2985460,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",554,954639.989977887,"Accepted",2985460,"Rubus phoenicolasius",1907
"Rubus serrae",1,FALSE,2988223,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rubus spectabilis",6,FALSE,2988426,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",331,474091.466021816,"Accepted",2988426,"Rubus spectabilis",1874
"Rubus ursinus",8,FALSE,2989958,"Rosaceae","Rubus","Perennial","Woody","Woody","Perennial",1,2388.18794295858,"Accepted",2989958,"Rubus ursinus",NA
"Rudbeckia fulgida",2,FALSE,2928986,"Asteraceae","Rudbeckia","Perennial","Non-Woody","Non-Woody","Perennial",630,1181241.65682885,"Accepted",2928986,"Rudbeckia fulgida",1868
"Rudbeckia hirta",4,FALSE,3123624,"Asteraceae","Rudbeckia","Perennial","Non-Woody","Non-Woody","Perennial",969,1743103.90892641,"Accepted",3123624,"Rudbeckia hirta",1807
"Rudbeckia laciniata",5,FALSE,3123636,"Asteraceae","Rudbeckia","Perennial","Non-Woody","Non-Woody","Perennial",1473,2636827.97984303,"Accepted",3123636,"Rudbeckia laciniata",1700
"Rudbeckia nitida",2,FALSE,3123654,"Asteraceae","Rudbeckia","Perennial","Non-Woody","Non-Woody","Perennial",7,16741.4264080356,"Accepted",3123654,"Rudbeckia nitida",NA
"Ruellia elegans",1,FALSE,2421363,"Acanthaceae","Ruellia","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",2421363,"Ruellia elegans",NA
"Rumex altissimus",2,FALSE,2424125,"Polygonaceae","Rumex","Perennial","Non-Woody","Non-Woody","Perennial",2,3895.95038816888,"Accepted",2424125,"Rumex altissimus",1895
"Rumex angustifolius",2,FALSE,2424132,"Polygonaceae","Rumex",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rumex bipinnatus",1,FALSE,2424305,"Polygonaceae","Rumex",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rumex britannica",1,FALSE,2424341,"Polygonaceae","Rumex","Perennial","Non-Woody","Non-Woody","Perennial",9,19310.7695233455,"Accepted",2424341,"Rumex britannica",NA
"Rumex chrysocarpos",1,FALSE,2424270,"Polygonaceae","Rumex",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rumex hymenosepalus",2,FALSE,2424101,"Polygonaceae","Rumex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Rumex japonicus",1,FALSE,2423999,"Polygonaceae","Rumex","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
