"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Vicia faba",74,FALSE,2452318,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",1245,2398364.61622005,"Accepted",2452318,"Vicia faba",1863
"Vicia freyniana",1,FALSE,2452305,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Vicia grandiflora",11,TRUE,2452202,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",550,1064256.36778027,"Accepted",2452202,"Vicia grandiflora",1876
"Vicia hirsuta",30,TRUE,2452234,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",2131,3622825.04931761,"Accepted",2452234,"Vicia hirsuta",1885
"Vicia hybrida",5,TRUE,2452932,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",387,870457.245054626,"Accepted",2452932,"Vicia hybrida",1670
"Vicia hyrcanica",1,FALSE,2452935,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",1,2294.85316422695,"Accepted",2452935,"Vicia hyrcanica",2007
"Vicia incana",8,TRUE,2452910,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",150,310977.819116487,"Accepted",2452910,"Vicia incana",NA
"Vicia kulingana",1,FALSE,2452962,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vicia laeta",1,TRUE,2452940,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",17,30351.1168513187,"Accepted",2452940,"Vicia laeta",NA
"Vicia lathyroides",3,TRUE,2452939,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",992,1745605.50025846,"Accepted",2452939,"Vicia lathyroides",NA
"Vicia lens",50,TRUE,2452859,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",468,1005710.8359529,"Accepted",2452859,"Vicia lens",1804
"Vicia lentoides",2,TRUE,2452862,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",108,289780.374697681,"Accepted",2452862,"Vicia lentoides",1872
"Vicia leucantha",1,TRUE,2452867,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",8,9911.52093310799,"Accepted",2452867,"Vicia leucantha",NA
"Vicia lutea",11,TRUE,2453042,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",816,1728280.01945486,"Accepted",2453042,"Vicia lutea",1719
"Vicia megalotropis",1,FALSE,2453095,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",5,9694.18815935255,"Accepted",2453095,"Vicia megalotropis",NA
"Vicia melanops",1,TRUE,2453096,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",115,265332.960489555,"Accepted",2453096,"Vicia melanops",1873
"Vicia michauxii",1,FALSE,2453076,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Vicia monantha",3,TRUE,2453087,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",147,387496.546680476,"Accepted",2453087,"Vicia monantha",1888
"Vicia narbonensis",9,TRUE,2453002,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",235,524787.348972849,"Accepted",2453002,"Vicia narbonensis",1883
"Vicia noeana",1,FALSE,2453009,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,1877
"Vicia ochroleuca",1,TRUE,2452841,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",10,21466.6230112756,"Accepted",2452841,"Vicia ochroleuca",NA
"Vicia onobrychioides",7,TRUE,2452663,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",205,525989.632998658,"Accepted",2452663,"Vicia onobrychioides",1928
"Vicia oroboides",1,TRUE,2452669,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",37,71417.1968062386,"Accepted",2452669,"Vicia oroboides",NA
"Vicia orobus",2,TRUE,2452648,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",209,393943.380410708,"Accepted",2452648,"Vicia orobus",NA
"Vicia pannonica",21,TRUE,2452657,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",693,1430598.06365901,"Accepted",2452657,"Vicia pannonica",1866
"Vicia parviflora",3,TRUE,2452653,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",480,1051737.18270978,"Accepted",2452653,"Vicia parviflora",1885
"Vicia peregrina",8,TRUE,2452680,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",263,668377.327102243,"Accepted",2452680,"Vicia peregrina",1883
"Vicia pisiformis",11,TRUE,2452786,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",439,828713.677584561,"Accepted",2452786,"Vicia pisiformis",2001
"Vicia pubescens",3,TRUE,2452819,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",258,534524.278456854,"Accepted",2452819,"Vicia pubescens",NA
"Vicia pyrenaica",2,TRUE,2452731,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",78,209546.814151405,"Accepted",2452731,"Vicia pyrenaica",NA
"Vicia sativa",80,TRUE,2452750,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",2450,4277242.82424187,"Accepted",2452750,"Vicia sativa",1750
"Vicia sativa subsp. cordata",4,TRUE,2872691,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",2450,4277242.82424187,"Accepted",2872691,"Vicia sativa subsp. cordata",NA
"Vicia sativa subsp. incisa",1,TRUE,2872692,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",2450,4277242.82424187,"Accepted",2872692,"Vicia sativa subsp. incisa",NA
"Vicia sativa subsp. macrocarpa",4,TRUE,2872694,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",2450,4277242.82424187,"Accepted",2872694,"Vicia sativa subsp. macrocarpa",NA
"Vicia sativa subsp. nigra",29,TRUE,2872689,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",2450,4277242.82424187,"Accepted",2872689,"Vicia sativa subsp. nigra",NA
"Vicia sepium",64,TRUE,2451888,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",3382,4994130.85536821,"Accepted",2451888,"Vicia sepium",NA
"Vicia serratifolia",1,TRUE,2451420,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",110,242143.10291392,"Accepted",2451420,"Vicia serratifolia",1800
"Vicia sparsiflora",3,TRUE,2451397,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",7,14375.9504181511,"Accepted",2451397,"Vicia sparsiflora",NA
"Vicia sylvatica",26,TRUE,2451423,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",1690,2478983.76064427,"Accepted",2451423,"Vicia sylvatica",1877
"Vicia tenuifolia",46,TRUE,2450658,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",1378,2764817.87070521,"Accepted",2450658,"Vicia tenuifolia",1835
"Vicia tetrasperma",28,TRUE,2451369,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",1727,2997384.49846236,"Accepted",2451369,"Vicia tetrasperma",NA
"Vicia unijuga",1,FALSE,2451542,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",1,2042.722903124,"Accepted",2451542,"Vicia unijuga",NA
"Vicia vicioides",1,TRUE,2451576,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",16,51327.082182607,"Accepted",2451576,"Vicia vicioides",NA
"Vicia villosa",42,TRUE,2451570,"Fabaceae","Vicia",NA,"Non-Woody","Non-Woody","Annual",2039,3872444.71584989,"Accepted",2451570,"Vicia villosa",1850
"Vicia villosa subsp. ambigua",3,TRUE,2451572,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",2039,3872444.71584989,"Accepted",2451572,"Vicia villosa subsp. ambigua",NA
"Vicia villosa subsp. varia",16,TRUE,2872672,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",2039,3872444.71584989,"Accepted",2872672,"Vicia villosa subsp. varia",NA
"Vickifunkia sibirica",1,FALSE,3309702,"Asteraceae","Vickifunkia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vigna radiata",4,FALSE,2451337,"Fabaceae","Vigna","Perennial","Non-Woody","Non-Woody","Perennial",7,14876.5429749031,"Accepted",2451337,"Vigna radiata",1873
"Vigna unguiculata",9,FALSE,2452871,"Fabaceae","Vigna","Annual","Non-Woody","Non-Woody","Annual",12,27849.6125738163,"Accepted",2452871,"Vigna unguiculata",NA
"Vinca difformis",7,TRUE,213148,"Apocynaceae","Vinca",NA,NA,"Non-Woody","Perennial",449,985466.631860675,"Accepted",213148,"Vinca difformis",1984
"Vinca herbacea",8,TRUE,213157,"Apocynaceae","Vinca","Perennial","Non-Woody","Non-Woody","Perennial",386,772828.944520742,"Accepted",213157,"Vinca herbacea",NA
"Vinca major",23,TRUE,213165,"Apocynaceae","Vinca","Perennial","Non-Woody","Non-Woody","Perennial",1452,2825576.49069336,"Accepted",213165,"Vinca major",1650
"Vinca minor",9,TRUE,213172,"Apocynaceae","Vinca","Perennial","Non-Woody","Non-Woody","Perennial",2386,4381781.01415929,"Accepted",213172,"Vinca minor",1551
"Vincetoxicum canescens",2,TRUE,513457,"Apocynaceae","Vincetoxicum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vincetoxicum fuscatum",1,TRUE,513544,"Apocynaceae","Vincetoxicum","Perennial","Non-Woody","Non-Woody","Perennial",36,86840.3840542266,"Accepted",513544,"Vincetoxicum fuscatum",NA
"Vincetoxicum hirundinaria",34,TRUE,513577,"Apocynaceae","Vincetoxicum","Perennial","Non-Woody","Non-Woody","Perennial",1836,3530720.88768937,"Accepted",513577,"Vincetoxicum hirundinaria",NA
"Vincetoxicum hirundinaria subsp. stepposum",2,TRUE,513595,"Apocynaceae","Vincetoxicum",NA,"Non-Woody","Non-Woody","Perennial",42,82237.4771628002,"Accepted",513595,"Vincetoxicum hirundinaria subsp. stepposum",NA
"Vincetoxicum mongolicum",1,FALSE,513678,"Apocynaceae","Vincetoxicum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vincetoxicum nigrum",4,TRUE,513699,"Apocynaceae","Vincetoxicum","Perennial","Non-Woody","Non-Woody","Perennial",250,624195.034707059,"Accepted",513699,"Vincetoxicum nigrum",1877
"Vincetoxicum rehmannii",1,FALSE,513770,"Apocynaceae","Vincetoxicum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vincetoxicum rossicum",2,TRUE,513778,"Apocynaceae","Vincetoxicum","Perennial","Non-Woody","Non-Woody","Perennial",50,90561.8626216462,"Accepted",513778,"Vincetoxicum rossicum",1658
"Vincetoxicum scandens",3,TRUE,513792,"Apocynaceae","Vincetoxicum","Perennial","Woody","Woody","Perennial",39,72821.9938708176,"Accepted",513792,"Vincetoxicum scandens",NA
"Vincetoxicum tmoleum",1,FALSE,513844,"Apocynaceae","Vincetoxicum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vincetoxicum × purpurascens",1,FALSE,513761,"Apocynaceae","Vincetoxicum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola aethnensis",1,TRUE,2902067,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",11,20086.7848446338,"Accepted",2902067,"Viola aethnensis",NA
"Viola alba",5,TRUE,2463476,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",721,1605112.22732296,"Accepted",2463476,"Viola alba",NA
"Viola alpina",2,TRUE,2463430,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",9,23106.8330689482,"Accepted",2463430,"Viola alpina",NA
"Viola altaica",2,FALSE,2463436,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1,2298.23122152569,"Accepted",2463436,"Viola altaica",1927
"Viola ambigua",3,TRUE,2463432,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",283,576010.178974067,"Accepted",2463432,"Viola ambigua",NA
"Viola arvensis",61,TRUE,2464083,"Violaceae","Viola","Annual","Non-Woody","Non-Woody","Annual",3318,5543680.66159362,"Accepted",2464083,"Viola arvensis",1597
"Viola bertolonii",1,TRUE,2463998,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",1,1282.26687990944,"Accepted",2463998,"Viola bertolonii",NA
"Viola biflora",16,TRUE,2464036,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1017,1104473.09824194,"Accepted",2464036,"Viola biflora",NA
"Viola bubanii",1,TRUE,2463993,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",46,114483.901221665,"Accepted",2463993,"Viola bubanii",NA
"Viola calcarata",11,TRUE,2463988,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",175,364754.610964411,"Accepted",2463988,"Viola calcarata",NA
"Viola canina",23,TRUE,2463879,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",2824,4078375.1153747,"Accepted",2463879,"Viola canina",NA
"Viola canina subsp. ruppii",2,TRUE,2911792,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",2824,4078375.1153747,"Accepted",2911792,"Viola canina subsp. ruppii",NA
"Viola cavillieri",1,TRUE,2463760,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",8,13982.5174919628,"Accepted",2463760,"Viola cavillieri",NA
"Viola cenisia",1,TRUE,2463742,"Violaceae","Viola","Perennial",NA,"Non-Woody","Perennial",60,103266.986645153,"Accepted",2463742,"Viola cenisia",NA
"Viola cheiranthifolia",1,FALSE,2463689,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola collina",5,TRUE,2463703,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",647,1064326.16132885,"Accepted",2463703,"Viola collina",NA
"Viola cornuta",10,TRUE,2463833,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",304,567566.444520736,"Accepted",2463833,"Viola cornuta",1835
"Viola corsica",1,TRUE,2463783,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",7,11073.5508678863,"Accepted",2463783,"Viola corsica",NA
"Viola dacica",3,TRUE,2460201,"Violaceae","Viola","Perennial",NA,"Non-Woody","Perennial",25,50377.3293860306,"Accepted",2460201,"Viola dacica",NA
"Viola declinata",2,TRUE,2460218,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",23,51420.8176614568,"Accepted",2460218,"Viola declinata",NA
"Viola elatior",2,TRUE,2460312,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",292,583497.090624323,"Accepted",2460312,"Viola elatior",1947
"Viola elegantula",1,TRUE,2460298,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",7,19338.1388008348,"Accepted",2460298,"Viola elegantula",NA
"Viola epipsila",2,TRUE,2460299,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1581,1631878.15915324,"Accepted",2460299,"Viola epipsila",NA
"Viola gracilis",1,TRUE,2460096,"Violaceae","Viola",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola hirta",16,TRUE,2460076,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1591,2960703.45536039,"Accepted",2460076,"Viola hirta",NA
"Viola jooi",2,TRUE,2460673,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",5,14262.7716837674,"Accepted",2460673,"Viola jooi",NA
"Viola jordanii",1,TRUE,2460672,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",24,51306.429029489,"Accepted",2460672,"Viola jordanii",NA
"Viola kitaibeliana",3,TRUE,2460597,"Violaceae","Viola","Annual","Non-Woody","Non-Woody","Annual",406,929886.619409612,"Accepted",2460597,"Viola kitaibeliana",NA
"Viola labradorica",1,FALSE,2460382,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",8,15471.1366749471,"Accepted",2460382,"Viola labradorica",NA
"Viola langsdorffii",1,FALSE,2926289,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola lutea",4,TRUE,2460492,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",235,443391.877945948,"Accepted",2460492,"Viola lutea",2003
"Viola lutea subsp. calaminaria",4,TRUE,2460478,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",235,443391.877945948,"Accepted",2460478,"Viola lutea subsp. calaminaria",NA
"Viola macloskeyi",1,FALSE,2460484,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola mirabilis",9,TRUE,2459423,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1680,2635866.5065053,"Accepted",2459423,"Viola mirabilis",NA
"Viola modesta",1,FALSE,2459454,"Violaceae","Viola",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola nephrophylla",1,FALSE,2459521,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola occulta",2,TRUE,2459320,"Violaceae","Viola","Annual","Non-Woody","Non-Woody","Annual",2,4465.99587118477,"Accepted",2459320,"Viola occulta",NA
"Viola odorata",20,TRUE,2459312,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",2042,3863727.29081397,"Accepted",2459312,"Viola odorata",1500
"Viola oreades",1,TRUE,2459273,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",3,6834.87164007622,"Accepted",2459273,"Viola oreades",NA
"Viola palustris",17,TRUE,2459417,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",2686,3422970.43414591,"Accepted",2459417,"Viola palustris",NA
"Viola paradoxa",1,FALSE,2459411,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viola pinnata",1,TRUE,2459831,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",41,64473.6710022059,"Accepted",2459831,"Viola pinnata",NA
"Viola pumila",3,TRUE,2459957,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",314,577887.370198238,"Accepted",2459957,"Viola pumila",NA
"Viola pyrenaica",1,TRUE,2459887,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",129,264142.606359285,"Accepted",2459887,"Viola pyrenaica",NA
"Viola reichenbachiana",26,TRUE,2459911,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1406,2664283.26666558,"Accepted",2459911,"Viola reichenbachiana",NA
"Viola riviniana",17,TRUE,2459647,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",2474,3783854.67007198,"Accepted",2459647,"Viola riviniana",NA
"Viola rupestris",6,TRUE,2459606,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",1259,1962867.60850329,"Accepted",2459606,"Viola rupestris",NA
"Viola selkirkii",1,TRUE,2459696,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",520,644616.651524623,"Accepted",2459696,"Viola selkirkii",1993
"Viola sieheana",1,TRUE,2461400,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",5,6576.54914251179,"Accepted",2461400,"Viola sieheana",NA
"Viola stagnina",5,TRUE,2461494,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",493,819910.101848389,"Accepted",2461494,"Viola stagnina",NA
"Viola suavis",5,TRUE,2461512,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",472,1038425.0442167,"Accepted",2461512,"Viola suavis",1874
"Viola thomasiana",1,TRUE,2461238,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",50,80249.8560321861,"Accepted",2461238,"Viola thomasiana",NA
"Viola tricolor",44,TRUE,2461201,"Violaceae","Viola",NA,"Non-Woody","Non-Woody","Perennial",3161,4800040.50270568,"Accepted",2461201,"Viola tricolor",1839
"Viola tricolor subsp. curtisii",7,TRUE,2894966,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",3161,4800040.50270568,"Accepted",2894966,"Viola tricolor subsp. curtisii",NA
"Viola tricolor subsp. macedonica",2,TRUE,2902078,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",3161,4800040.50270568,"Accepted",2902078,"Viola tricolor subsp. macedonica",NA
"Viola tricolor subsp. subalpina",2,TRUE,2902079,"Violaceae","Viola",NA,NA,"Non-Woody","Perennial",3161,4800040.50270568,"Accepted",2902079,"Viola tricolor subsp. subalpina",NA
"Viola uliginosa",1,TRUE,2461308,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",192,278062.065403167,"Accepted",2461308,"Viola uliginosa",NA
"Viola willkommii",1,TRUE,2461771,"Violaceae","Viola","Perennial","Non-Woody","Non-Woody","Perennial",37,101103.133436588,"Accepted",2461771,"Viola willkommii",NA
"Viscaria alpina",6,TRUE,2458633,"Caryophyllaceae","Viscaria","Perennial","Non-Woody","Non-Woody","Perennial",1006,895990.293888414,"Accepted",2458633,"Viscaria alpina",NA
"Viscaria asterias",1,TRUE,2897774,"Caryophyllaceae","Viscaria",NA,"Non-Woody","Non-Woody","Perennial",7,13512.9854617716,"Accepted",2897774,"Viscaria asterias",NA
"Viscaria vulgaris",25,TRUE,2458298,"Caryophyllaceae","Viscaria","Perennial","Non-Woody","Non-Woody","Perennial",1800,3000725.6682015,"Accepted",2458298,"Viscaria vulgaris",1885
"Viscum album",28,TRUE,2461327,"Santalaceae","Viscum","Perennial","Woody","Woody","Perennial",1524,3003117.46719489,"Accepted",2461327,"Viscum album",NA
"Viscum album subsp. abietis",2,TRUE,2869497,"Santalaceae","Viscum",NA,NA,"Woody","Perennial",1524,3003117.46719489,"Accepted",2869497,"Viscum album subsp. abietis",NA
"Viscum album subsp. austriacum",8,TRUE,2869500,"Santalaceae","Viscum","Perennial","Woody","Woody","Perennial",1524,3003117.46719489,"Accepted",2869500,"Viscum album subsp. austriacum",NA
"Viscum cruciatum",1,TRUE,2461883,"Santalaceae","Viscum","Perennial","Woody","Woody","Perennial",12,38228.8541665929,"Accepted",2461883,"Viscum cruciatum",NA
"Visnaga daucoides",8,TRUE,2457195,"Apiaceae","Visnaga","Annual","Non-Woody","Non-Woody","Annual",433,907214.122119342,"Accepted",2457195,"Visnaga daucoides",1850
"Visnea mocanera",1,FALSE,2462423,"Pentaphylacaceae","Visnea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
