"taxon_name","n","native_to_europe","wcvp_accepted_id","family","genus","LifeCycle","Woodiness","woodiness","lifecycle"
"Thapsia gummifera",1,TRUE,2435979,"Apiaceae","Thapsia","Perennial","Non-Woody","Non-Woody","Perennial"
"Thapsia meoides",3,TRUE,2435588,"Apiaceae","Thapsia",NA,NA,"Non-Woody","Perennial"
"Thapsia nestleri",2,TRUE,3010610,"Apiaceae","Thapsia",NA,NA,"Non-Woody","Perennial"
"Thapsia tenuifolia",2,TRUE,2435572,"Apiaceae","Thapsia","Perennial","Non-Woody","Non-Woody","Perennial"
"Thapsia villosa",30,TRUE,2435585,"Apiaceae","Thapsia","Perennial","Non-Woody","Non-Woody","Perennial"
"Thelesperma burridgeanum",1,FALSE,3117058,"Asteraceae","Thelesperma","Annual","Non-Woody","Non-Woody","Annual"
"Thelypteris limbosperma",2,TRUE,3169475,"Aspleniaceae","Thelypteris",NA,"Non-Woody","Non-Woody",NA
"Thelypteris palustris",5,TRUE,3148094,"Aspleniaceae","Thelypteris",NA,NA,"Non-Woody",NA
"Themeda triandra",1,FALSE,446468,"Poaceae","Themeda","Perennial","Non-Woody","Non-Woody","Perennial"
"Thermopsis lanceolata",1,TRUE,2443790,"Fabaceae","Thermopsis","Perennial","Non-Woody","Non-Woody","Perennial"
"Thermopsis montana",1,FALSE,2443816,"Fabaceae","Thermopsis","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium alpinum",14,TRUE,2514671,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium bavarum",11,TRUE,2513861,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium compressum",1,FALSE,2513810,"Santalaceae","Thesium",NA,NA,"Non-Woody","Perennial"
"Thesium divaricatum",5,TRUE,2513938,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium dollineri",2,TRUE,2513902,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium dollineri subsp. simplex",2,TRUE,2869485,"Santalaceae","Thesium",NA,NA,"Non-Woody","Perennial"
"Thesium ebracteatum",4,TRUE,2513885,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium humifusum",6,TRUE,2513633,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium humile",2,TRUE,2513632,"Santalaceae","Thesium","Annual","Non-Woody","Non-Woody","Annual"
"Thesium kernerianum",2,TRUE,2513644,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium linophyllon",10,TRUE,2513743,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium longifolium",2,FALSE,2513725,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium macranthum",1,FALSE,2514236,"Santalaceae","Thesium",NA,NA,"Non-Woody","Perennial"
"Thesium procumbens",1,TRUE,2514319,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium pyrenaicum",8,TRUE,2514337,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium ramosum",2,TRUE,2514349,"Santalaceae","Thesium",NA,NA,"Non-Woody","Perennial"
"Thesium rostratum",2,TRUE,2514274,"Santalaceae","Thesium","Perennial","Non-Woody","Non-Woody","Perennial"
"Thesium stelleroides",1,FALSE,2513999,"Santalaceae","Thesium",NA,NA,"Non-Woody","Perennial"
"Thesium tauricola",1,FALSE,2514038,"Santalaceae","Thesium",NA,NA,"Non-Woody","Perennial"
"Thinopyrum acutum",17,TRUE,532459,"Poaceae","Thinopyrum","Perennial","Non-Woody","Non-Woody","Perennial"
"Thinopyrum curvifolium",1,TRUE,446491,"Poaceae","Thinopyrum","Perennial","Non-Woody","Non-Woody","Perennial"
"Thinopyrum elongatum",8,TRUE,446493,"Poaceae","Thinopyrum","Perennial","Non-Woody","Non-Woody","Perennial"
"Thinopyrum intermedium",30,TRUE,446496,"Poaceae","Thinopyrum",NA,NA,"Non-Woody","Perennial"
"Thinopyrum intermedium subsp. intermedium",10,TRUE,486934,"Poaceae","Thinopyrum","Perennial","Non-Woody","Non-Woody","Perennial"
"Thinopyrum junceiforme",12,TRUE,446498,"Poaceae","Thinopyrum",NA,NA,"Non-Woody","Perennial"
"Thinopyrum junceum",16,TRUE,446499,"Poaceae","Thinopyrum","Perennial","Non-Woody","Non-Woody","Perennial"
"Thladiantha dubia",1,FALSE,2434726,"Cucurbitaceae","Thladiantha","Perennial","Non-Woody","Non-Woody","Perennial"
"Thlaspi arvense",67,TRUE,2437621,"Brassicaceae","Thlaspi","Annual","Non-Woody","Non-Woody","Annual"
"Thlaspi ceratocarpon",1,TRUE,2437645,"Brassicaceae","Thlaspi",NA,NA,"Non-Woody","Annual"
"Thlaspi huetii",1,FALSE,2432109,"Brassicaceae","Thlaspi","Annual","Non-Woody","Non-Woody","Annual"
"Thliphthisa purpurea",4,TRUE,549415,"Rubiaceae","Thliphthisa","Perennial","Non-Woody","Non-Woody","Perennial"
"Thliphthisa suberosa",1,FALSE,549437,"Rubiaceae","Thliphthisa","Perennial","Woody","Woody","Perennial"
"Thrinax radiata",1,FALSE,203987,"Arecaceae","Thrinax","Perennial","Woody","Woody","Perennial"
"Thuja occidentalis",40,FALSE,378542,"Cupressaceae","Thuja","Perennial","Woody","Woody","Perennial"
"Thuja plicata",17,FALSE,378546,"Cupressaceae","Thuja","Perennial","Woody","Woody","Perennial"
"Thujopsis dolabrata",5,FALSE,378641,"Cupressaceae","Thujopsis","Perennial","Woody","Woody","Perennial"
"Thunbergia alata",1,FALSE,2436501,"Acanthaceae","Thunbergia","Perennial",NA,"Non-Woody","Perennial"
"Thunbergia battiscombei",1,FALSE,2436442,"Acanthaceae","Thunbergia","Perennial",NA,"Non-Woody","Perennial"
"Thunbergia gregorii",1,FALSE,2436156,"Acanthaceae","Thunbergia","Perennial","Non-Woody","Non-Woody","Perennial"
"Thymbra capitata",13,TRUE,204339,"Lamiaceae","Thymbra","Perennial","Woody","Woody","Perennial"
"Thymbra spicata",4,TRUE,204350,"Lamiaceae","Thymbra","Perennial",NA,"Woody","Perennial"
"Thymelaea aucheri",1,FALSE,2521358,"Thymelaeaceae","Thymelaea",NA,NA,"Woody","Perennial"
"Thymelaea hirsuta",15,TRUE,2518409,"Thymelaeaceae","Thymelaea","Perennial","Woody","Woody","Perennial"
"Thymelaea microphylla",1,FALSE,2518392,"Thymelaeaceae","Thymelaea","Perennial",NA,"Woody","Perennial"
"Thymelaea passerina",1,TRUE,2605712,"Thymelaeaceae","Thymelaea","Annual","Non-Woody","Non-Woody","Annual"
"Thymelaea sanamunda",1,TRUE,2518411,"Thymelaeaceae","Thymelaea",NA,"Non-Woody","Non-Woody","Perennial"
"Thymelaea tarton-raira",2,TRUE,2518348,"Thymelaeaceae","Thymelaea",NA,NA,"Woody","Perennial"
"Thymelaea tarton-raira subsp. valentina",1,TRUE,2518343,"Thymelaeaceae","Thymelaea","Perennial","Woody","Woody","Perennial"
"Thymelaea velutina",1,TRUE,2518336,"Thymelaeaceae","Thymelaea",NA,NA,"Woody","Perennial"
"Thymelaea villosa",1,TRUE,2518335,"Thymelaeaceae","Thymelaea","Perennial","Woody","Woody","Perennial"
"Thymophylla tenuiloba",1,FALSE,3118778,"Asteraceae","Thymophylla",NA,"Non-Woody","Non-Woody",NA
"Thymus algeriensis",1,FALSE,204397,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus alpestris",4,TRUE,204402,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus caespititius",2,TRUE,204543,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus calcareus",1,TRUE,204547,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus camphoratus",1,TRUE,204555,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus capitellatus",1,TRUE,204562,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus carnosus",3,TRUE,204569,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus comosus",1,TRUE,204630,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus dacicus",1,TRUE,204662,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus fallax",2,FALSE,204750,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus fedtschenkoi",2,FALSE,204752,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus funkii",1,TRUE,204768,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus glabrescens",12,TRUE,204784,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus granatensis",1,TRUE,204806,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus herba-barona",4,TRUE,204833,"Lamiaceae","Thymus","Perennial","Non-Woody","Non-Woody","Perennial"
"Thymus hyemalis",1,TRUE,204872,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus kotschyanus",3,FALSE,204954,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus lacaitae",7,TRUE,204967,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus longicaulis",2,TRUE,205019,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus longiflorus",1,TRUE,205033,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus mastichina",16,TRUE,205077,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus mastichina subsp. donyanae",1,TRUE,205080,"Lamiaceae","Thymus",NA,NA,"Woody","Perennial"
"Thymus membranaceus",3,TRUE,205088,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus numidicus",2,FALSE,205173,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus nummularius",1,FALSE,205175,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus pallasianus",2,TRUE,205203,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus pannonicus",20,TRUE,205212,"Lamiaceae","Thymus",NA,NA,"Woody","Perennial"
"Thymus praecox",21,TRUE,205262,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus praecox subsp. polytrichus",25,TRUE,205276,"Lamiaceae","Thymus",NA,NA,"Woody","Perennial"
"Thymus pulcherrimus",2,TRUE,205307,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus pulegioides",48,TRUE,205310,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus pulegioides subsp. effusus",1,TRUE,205320,"Lamiaceae","Thymus",NA,NA,"Woody","Perennial"
"Thymus pulegioides subsp. montanus",2,TRUE,205326,"Lamiaceae","Thymus",NA,NA,"Woody","Perennial"
"Thymus pulegioides subsp. pulegioides",9,TRUE,205332,"Lamiaceae","Thymus",NA,NA,"Woody","Perennial"
"Thymus roegneri",3,TRUE,205395,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus serpyllum",94,TRUE,205442,"Lamiaceae","Thymus",NA,"Non-Woody","Non-Woody","Perennial"
"Thymus sibthorpii",1,TRUE,205505,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus sipyleus",1,TRUE,205516,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus striatus",4,TRUE,205540,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus transcaucasicus",1,FALSE,205608,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thymus villosus",1,TRUE,205636,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus vulgaris",64,TRUE,205645,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus willdenowii",1,TRUE,205657,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus zygis",1,TRUE,205681,"Lamiaceae","Thymus","Perennial","Woody","Woody","Perennial"
"Thymus × dimorphus",2,TRUE,204691,"Lamiaceae","Thymus","Perennial",NA,"Woody","Perennial"
"Thyrsostachys siamensis",1,FALSE,446587,"Poaceae","Thyrsostachys","Perennial","Woody","Woody","Perennial"
"Tiarella cordifolia",2,FALSE,2520956,"Saxifragaceae","Tiarella","Perennial","Non-Woody","Non-Woody","Perennial"
"Tiarella wherryi",1,FALSE,2520734,"Saxifragaceae","Tiarella",NA,"Non-Woody","Non-Woody","Perennial"
"Tilia americana",17,FALSE,2518218,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia chinensis",1,FALSE,2518162,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia chingiana",1,FALSE,2518190,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia cordata",145,TRUE,2518181,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia dasystyla",1,TRUE,2518303,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia dasystyla subsp. caucasica",1,TRUE,2518301,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia miqueliana",1,FALSE,2517769,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia mongolica",3,FALSE,2517787,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia oliveri",1,FALSE,2517733,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia platyphyllos",98,TRUE,2517523,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia tomentosa",42,TRUE,2517619,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia tuan",1,FALSE,2517622,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia × euchlora",9,TRUE,2518286,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tilia × europaea",32,TRUE,2518295,"Malvaceae","Tilia","Perennial","Woody","Woody","Perennial"
"Tipuana tipu",2,FALSE,2443477,"Fabaceae","Tipuana","Perennial","Woody","Woody","Perennial"
"Todaroa aurea",1,FALSE,2435729,"Apiaceae","Todaroa","Perennial","Non-Woody","Non-Woody","Perennial"
"Tofieldia calyculata",2,TRUE,290267,"Tofieldiaceae","Tofieldia","Perennial","Non-Woody","Non-Woody","Perennial"
"Tolmiea menziesii",1,FALSE,2520732,"Saxifragaceae","Tolmiea","Perennial","Non-Woody","Non-Woody","Perennial"
"Tolpis barbata",2,TRUE,3074138,"Asteraceae","Tolpis","Annual","Non-Woody","Non-Woody","Annual"
"Tolpis calderae",1,FALSE,3074139,"Asteraceae","Tolpis",NA,NA,"Non-Woody","Perennial"
"Tolpis coronopifolia",2,FALSE,3074156,"Asteraceae","Tolpis","Annual","Non-Woody","Non-Woody","Annual"
"Tolpis laciniata",4,FALSE,3074163,"Asteraceae","Tolpis",NA,NA,"Non-Woody","Perennial"
"Tolpis lagopoda",2,FALSE,3074166,"Asteraceae","Tolpis",NA,NA,"Non-Woody","Perennial"
"Tolpis staticifolia",7,TRUE,3074172,"Asteraceae","Tolpis","Perennial","Non-Woody","Non-Woody","Perennial"
"Tolpis succulenta",3,FALSE,3074182,"Asteraceae","Tolpis",NA,"Non-Woody","Non-Woody","Perennial"
"Tolpis virgata",2,TRUE,3074194,"Asteraceae","Tolpis","Perennial","Non-Woody","Non-Woody","Perennial"
"Tolpis webbii",1,FALSE,3074216,"Asteraceae","Tolpis","Perennial","Non-Woody","Non-Woody","Perennial"
"Tordylium apulum",4,TRUE,2435736,"Apiaceae","Tordylium","Annual","Non-Woody","Non-Woody","Annual"
"Tordylium maximum",5,TRUE,2435637,"Apiaceae","Tordylium","Annual","Non-Woody","Non-Woody","Annual"
"Tordylium officinale",1,TRUE,2435641,"Apiaceae","Tordylium","Annual","Non-Woody","Non-Woody","Annual"
"Tordylium trachycarpum",1,TRUE,3223446,"Apiaceae","Tordylium","Annual","Non-Woody","Non-Woody","Annual"
"Torenia fournieri",1,FALSE,2519899,"Linderniaceae","Torenia","Annual","Non-Woody","Non-Woody","Annual"
"Torilis africana",2,TRUE,2435695,"Apiaceae","Torilis",NA,NA,"Non-Woody","Annual"
"Torilis arvensis",13,TRUE,2435694,"Apiaceae","Torilis","Annual","Non-Woody","Non-Woody","Annual"
"Torilis arvensis subsp. neglecta",12,TRUE,2898317,"Apiaceae","Torilis",NA,NA,"Non-Woody","Annual"
"Torilis japonica",29,TRUE,2438341,"Apiaceae","Torilis","Annual","Non-Woody","Non-Woody","Annual"
"Torilis leptophylla",3,TRUE,2438321,"Apiaceae","Torilis","Annual","Non-Woody","Non-Woody","Annual"
"Torilis nodosa",7,TRUE,2438324,"Apiaceae","Torilis","Annual","Non-Woody","Non-Woody","Annual"
"Torilis ucranica",1,TRUE,2438364,"Apiaceae","Torilis","Annual","Non-Woody","Non-Woody","Annual"
"Torminalis glaberrima",73,TRUE,3016492,"Rosaceae","Torminalis","Perennial","Woody","Woody","Perennial"
"Tozzia alpina",2,TRUE,2519971,"Orobanchaceae","Tozzia",NA,NA,NA,NA
"Trachelanthus foliosus",1,FALSE,2437739,"Boraginaceae","Trachelanthus",NA,NA,NA,NA
"Trachelium caeruleum",1,TRUE,356988,"Campanulaceae","Trachelium","Perennial","Woody","Woody","Perennial"
"Trachelospermum jasminoides",4,FALSE,207106,"Apocynaceae","Trachelospermum","Perennial","Woody","Woody","Perennial"
"Trachycarpus fortunei",4,FALSE,207159,"Arecaceae","Trachycarpus","Perennial","Woody","Woody","Perennial"
"Trachycarpus martianus",4,FALSE,207163,"Arecaceae","Trachycarpus","Perennial","Woody","Woody","Perennial"
"Trachystemon orientalis",2,TRUE,2437738,"Boraginaceae","Trachystemon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tradescantia fluminensis",1,FALSE,270276,"Commelinaceae","Tradescantia","Perennial","Non-Woody","Non-Woody","Perennial"
"Traganum moquinii",3,FALSE,2431709,"Amaranthaceae","Traganum","Perennial","Woody","Woody","Perennial"
"Traganum nudatum",1,FALSE,2431778,"Amaranthaceae","Traganum","Perennial","Woody","Woody","Perennial"
"Tragopogon aureus",1,FALSE,3072924,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragopogon buphthalmoides",3,FALSE,3072947,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon coelesyriacus",7,TRUE,3072960,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragopogon crocifolius",3,TRUE,3072454,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon dubius",13,TRUE,3072465,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragopogon dubius subsp. major",3,TRUE,3072498,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragopogon floccosus",3,TRUE,3072138,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon graminifolius",2,TRUE,3072147,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon heterospermus",1,TRUE,3072503,"Asteraceae","Tragopogon","Perennial",NA,"Non-Woody","Perennial"
"Tragopogon lamottei",1,TRUE,3072520,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon latifolius",1,FALSE,3072522,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragopogon marginatus",1,FALSE,3072531,"Asteraceae","Tragopogon","Perennial",NA,"Non-Woody","Perennial"
"Tragopogon minor",2,TRUE,3075313,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragopogon orientalis",16,TRUE,3075329,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon podolicus",1,TRUE,3075337,"Asteraceae","Tragopogon",NA,"Non-Woody","Non-Woody","Perennial"
"Tragopogon porrifolius",11,TRUE,3075339,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon pratensis",34,TRUE,3075353,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon ruber",1,TRUE,3075380,"Asteraceae","Tragopogon","Perennial","Non-Woody","Non-Woody","Perennial"
"Tragopogon serotinus",1,FALSE,3072676,"Asteraceae","Tragopogon","Perennial",NA,"Non-Woody","Perennial"
"Tragopogon ucrainicus",1,TRUE,3072689,"Asteraceae","Tragopogon",NA,NA,"Non-Woody","Perennial"
"Tragus racemosus",1,TRUE,446791,"Poaceae","Tragus","Annual","Non-Woody","Non-Woody","Annual"
"Trapa natans",3,TRUE,2519351,"Lythraceae","Trapa",NA,"Non-Woody","Non-Woody",NA
"Tribulus terrestris",11,TRUE,2518835,"Zygophyllaceae","Tribulus","Annual","Non-Woody","Non-Woody","Annual"
"Trichocentrum cavendishianum",1,FALSE,208038,"Orchidaceae","Trichocentrum",NA,NA,NA,NA
"Tricholaena teneriffae",3,TRUE,447042,"Poaceae","Tricholaena","Perennial","Non-Woody","Non-Woody","Perennial"
"Trichophorum alpinum",2,TRUE,270656,"Cyperaceae","Trichophorum","Perennial","Non-Woody","Non-Woody","Perennial"
"Trichophorum cespitosum",6,TRUE,270661,"Cyperaceae","Trichophorum","Perennial","Non-Woody","Non-Woody","Perennial"
"Trichophorum cespitosum subsp. germanicum",2,TRUE,270664,"Cyperaceae","Trichophorum",NA,NA,"Non-Woody","Perennial"
"Trichophorum pumilum",1,TRUE,270682,"Cyperaceae","Trichophorum","Perennial","Non-Woody","Non-Woody","Perennial"
"Tridentopsis mutica",10,FALSE,493482,"Poaceae","Tridentopsis","Perennial","Non-Woody","Non-Woody","Perennial"
"Trifolium alexandrinum",17,FALSE,2440613,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium alpestre",35,TRUE,2440599,"Fabaceae","Trifolium","Perennial","Non-Woody","Non-Woody","Perennial"
"Trifolium alpinum",8,TRUE,2440608,"Fabaceae","Trifolium","Perennial","Non-Woody","Non-Woody","Perennial"
"Trifolium ambiguum",3,TRUE,2440651,"Fabaceae","Trifolium","Perennial","Non-Woody","Non-Woody","Perennial"
"Trifolium angustifolium",14,TRUE,2440640,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium arvense",47,TRUE,2440792,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium aureum",17,TRUE,2440847,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium badium",6,TRUE,2440852,"Fabaceae","Trifolium","Perennial","Non-Woody","Non-Woody","Perennial"
"Trifolium bocconei",2,TRUE,2440731,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium boissieri",1,TRUE,2440732,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium bordsilovskyi",2,FALSE,2440738,"Fabaceae","Trifolium",NA,NA,"Non-Woody","Annual"
"Trifolium brutium",1,TRUE,2440787,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium campestre",37,TRUE,2439378,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium canescens",1,TRUE,2439384,"Fabaceae","Trifolium","Perennial","Non-Woody","Non-Woody","Perennial"
"Trifolium cernuum",1,TRUE,2439369,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium cherleri",1,TRUE,2439373,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium clypeatum",1,TRUE,2439397,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium dasyurum",1,TRUE,2439351,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
"Trifolium diffusum",2,TRUE,2439423,"Fabaceae","Trifolium","Annual","Non-Woody","Non-Woody","Annual"
